bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
421683,VISA,,DEBIT,CLASSIC,,Ireland,IE,53,-8,https://binlists.com/421683
423275,VISA,,CREDIT,PREMIER,DANSKE BANK A/S,Ireland,IE,53,-8,https://binlists.com/423275
425717,VISA,,CREDIT,PREMIER,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/425717
426023,VISA,,,,AIB BANK,Ireland,IE,53,-8,https://binlists.com/426023
426397,VISA,,CREDIT,CLASSIC,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/426397
426398,VISA,,CREDIT,PREMIER,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/426398
427337,VISA,,CREDIT,BUSINESS,GOVERNOR AND COMPANY OF THE BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/427337
427377,VISA,,CREDIT,BUSINESS,ALLIED IRISH BANKS PLC,Ireland,IE,53,-8,https://binlists.com/427377
428384,VISA,,DEBIT,ELECTRON,"MBNA EUROPE BANK, LTD.",Ireland,IE,53,-8,https://binlists.com/428384
431369,VISA,,,,"BANK OF SCOTLAND (IRELAND), LTD.",Ireland,IE,53,-8,https://binlists.com/431369
431480,VISA,,DEBIT,PREPAID,CITICORP,Ireland,IE,53,-8,https://binlists.com/431480
431490,VISA,,DEBIT,PREPAID,"CITIBANK ESPANA, S.A.",Ireland,IE,53,-8,https://binlists.com/431490
431930,VISA,,DEBIT,,HALIFAX,Ireland,IE,53,-8,https://binlists.com/431930
431931,VISA,,DEBIT,CLASSIC,ULSTER BANK,Ireland,IE,53,-8,https://binlists.com/431931
431932,VISA,,DEBIT,,ULSTER BANK,Ireland,IE,53,-8,https://binlists.com/431932
431933,VISA,,DEBIT,PLATINUM,,Ireland,IE,53,-8,https://binlists.com/431933
431934,VISA,,DEBIT,CLASSIC,,Ireland,IE,53,-8,https://binlists.com/431934
